,PLAYERID,LAST,FIRST,NICKNAME,BIRTHDATE,BIRTH CITY,BIRTH STATE,BIRTH COUNTRY,PLAY DEBUT,PLAY LASTGAME,MGR DEBUT,MGR LASTGAME,COACH DEBUT,COACH LASTGAME,UMP DEBUT,UMP LASTGAME,DEATHDATE,DEATH CITY,DEATH STATE,DEATH COUNTRY,BATS,THROWS,HEIGHT,WEIGHT,CEMETERY,CEME CITY,CEME STATE,CEME COUNTRY,CEME NOTE,BIRTH NAME,NAME CHG,BAT CHG,HOF,Debut Year
17838,thomb001,Thomas,Bradley Richard,Brad,10/22/1977,Sydney,New South Wales,Australia,5/26/2001,5/10/2011,,,,,,,,,,,L,L,4-Jun,220,,,,,,,,,NOT,2001
17839,thomb002,Thompson,Bradley Joseph,Brad,1/31/1982,Las Vegas,Nevada,USA,5/8/2005,6/2/2010,,,,,,,,,,,R,R,1-Jun,190,,,,,,,,,NOT,2005
17840,thomb101,Thomas,William Miskey,Bill,12/08/1877,Norristown,Pennsylvania,USA,5/1/1902,9/8/1902,,,,,,,1/14/1950,Evansburg,Pennsylvania,USA,R,R,10-May,190,Montgomery Cemetery,Norristown,Pennsylvania,USA,,,,,NOT,1902
17841,thomb102,Thomas,Luther Baxter,Bud,9/9/1910,Faber,Virginia,USA,9/13/1932,9/27/1941,,,,,,,5/20/2001,North Garden,Virginia,USA,R,R,Jun-00,180,Mount Zion United Methodist Church,Esmont,Virginia,USA,,,,,NOT,1932
17842,thomb103,Thomas,John Tillman,Bud,3/10/1929,Sedalia,Missouri,USA,9/2/1951,9/29/1951,,,,,,,8/15/2015,Sedalia,Missouri,USA,R,R,Jun-00,180,Memorial Park Cemetery,Sedalia,Missouri,USA,,,,,NOT,1951
17843,thomb104,Thomas,Blaine M.,Blaine,08/  /1888,Glendora,California,USA,8/25/1911,9/5/1911,,,,,,,8/21/1915,Payson,Arizona,USA,R,R,10-May,165,Unknown Cemetery,Compton,California,USA,,,,,NOT,1911
17844,thomb105,Thomson,Robert Brown,Bobby,10/25/1923,Glasgow,,Scotland,9/9/1946,7/17/1960,,,,,,,8/16/2010,Savannah,Georgia,USA,R,R,2-Jun,180,Wilson Memorial Union Church Cemetery,Watchung,New Jersey,USA,Cremated,,,,NOT,1946
17845,thomb106,Thompson,Bobby LaRue,Bobby,11/3/1953,Charlotte,North Carolina,USA,4/16/1978,9/25/1978,,,,,,,4/25/2011,Charlotte,North Carolina,USA,B,R,11-May,175,Woodland Presbyterian Church Cemetery,Charlotte,North Carolina,USA,,,,,NOT,1978
17846,thomc001,Thomas,Charles Wesley,Charles,12/26/1978,Fairfield,California,USA,6/23/2004,6/8/2005,,,,,,,,,,,L,L,Jun-00,190,,,,,,,,,NOT,2004
17847,thomc002,Thomas,Michael Clete,Clete,11/14/1983,Jacksonville,Florida,USA,3/31/2008,9/29/2013,,,,,,,,,,,L,R,11-May,195,,,,,,,,,NOT,2008
17848,thomc101,Thomas,Claude Alfred,Claude,05/15/1890,Stanberry,Missouri,USA,9/14/1916,10/2/1916,,,,,,,3/6/1946,Sulpher,Oklahoma,USA,L,L,1-Jun,180,El Reno Cemetery,El Reno,Oklahoma,USA,,,,,NOT,1916
17849,thomc102,Thomas,Carl Leslie,Carl,5/28/1932,Minneapolis,Minnesota,USA,4/19/1960,5/14/1960,,,,,,,3/7/2013,Phoenix,Arizona,USA,R,R,5-Jun,245,Riggs Family Cemetery,Dos Cabezas,Arizona,USA,,,,,NOT,1960
17850,thomd001,Thomas,Derrel Osbon,Derrel,1/14/1951,Los Angeles,California,USA,9/14/1971,10/5/1985,,,,,,,,,,,B,R,Jun-00,160,,,,,,,,,NOT,1971
17851,thomd002,Thompson,Derek Ryan,Derek,1/8/1981,Tampa,Florida,USA,5/28/2005,6/23/2005,,,,,,,,,,,L,L,2-Jun,180,,,,,,,,,NOT,2005
17852,thomd003,Thompson,Daryl Marcelus,Daryl,11/2/1985,La Plata,Maryland,USA,6/21/2008,5/26/2011,,,,,,,,,,,R,R,Jun-00,180,,,,,,,,,NOT,2008
17853,thomd101,Thomas,Danny Lee,Dan,5/9/1951,Birmingham,Alabama,USA,9/2/1976,5/18/1977,,,,,,,6/12/1980,Mobile,Alabama,USA,R,R,2-Jun,190,Pine Crest Cemetery,Mobile,Alabama,USA,,,,,NOT,1976
17854,thomd102,Thompson,Donald Newlin,Don,12/28/1923,Swepsonville,North Carolina,USA,4/24/1949,6/22/1954,,,,,,,9/28/2009,Asheville,North Carolina,USA,L,L,Jun-00,185,Cremated,,,,,,,,NOT,1949
17855,thomd103,Thompson,Danny Leon,Danny,2/1/1947,Wichita,Kansas,USA,6/25/1970,10/2/1976,,,,,,,12/10/1976,Rochester,Minnesota,USA,R,R,Jun-00,183,Capron Cemetery,Capron,Oklahoma,USA,,,,,NOT,1970
17856,thome101,Thomason,Melvin Erskine,Erskine,8/13/1948,Laurens,South Carolina,USA,9/18/1974,9/18/1974,,,,,,,,,,,R,R,1-Jun,190,,,,,,,,,NOT,1974
17857,thomf001,Thomas,Frank Edward,Frank,5/27/1968,Columbus,Georgia,USA,8/2/1990,8/29/2008,,,,,,,,,,,R,R,5-Jun,240,,,,,,,,,HOF,1990
17858,thomf101,Thompson,Fuller Weidner,Fuller,06/01/1889,Los Angeles,California,USA,8/19/1911,9/7/1911,,,,,,,2/19/1972,Los Angeles,California,USA,R,R,5-11.5,164,Forest Lawn Memorial Park,Glendale,California,USA,Cremated,,,,NOT,1911
17859,thomf102,Thomas,Frederick Harvey,Fred,12/19/1892,Milwaukee,Wisconsin,USA,4/22/1918,8/9/1920,,,,,,,1/15/1986,Rice Lake,Wisconsin,USA,R,R,10-May,160,Cremated,,,,,,,,NOT,1918
17860,thomf103,Thomas,Frank Joseph,Frank,6/11/1929,Pittsburgh,Pennsylvania,USA,8/17/1951,5/30/1966,,,,,,,,,,,R,R,3-Jun,200,,,,,,,,,NOT,1951
17861,thomf104,Thomas,Forrest,Frosty,05/23/1881,Faucett,Missouri,USA,5/1/1905,5/6/1905,,,,,,,3/18/1970,St. Joseph,Missouri,USA,R,R,Jun-00,185,Memorial Park Cemetery,St. Joseph,Missouri,USA,,,,,NOT,1905
17862,thomf105,Thomas,Fay Wesley,Fay,10/10/1903,Holyrood,Kansas,USA,6/27/1927,9/29/1935,,,,,,,8/12/1990,Chatsworth,California,USA,R,R,2-Jun,195,Cremated,,,,,,,,NOT,1927
17863,thomf106,Thompson,Lafayette Fresco,Fresco,6/6/1902,Centreville,Alabama,USA,9/5/1925,4/22/1934,,,,,,,11/20/1968,Fullerton,California,USA,R,R,8-May,150,Queen of Heaven Cemetery,Rowland Heights,California,USA,,,,,NOT,1925
17864,thomf107,Thompson,Frank E.,Frank,07/02/1895,Springfield,Missouri,USA,5/6/1920,8/17/1920,,,,,,,6/27/1940,Webb City,Missouri,USA,R,R,8-May,155,Fairview Cemetery,Joplin,Missouri,USA,,,,,NOT,1920
17865,thomf109,Thompson,David Forrest,Forrest,3/3/1918,Mooresville,North Carolina,USA,4/26/1948,6/5/1949,,,,,,,2/26/1979,Charlotte,North Carolina,USA,L,L,11-May,195,Iredell Memorial Gardens,Statesville,North Carolina,USA,,,,,NOT,1948
17866,thomg001,Thomas,James Gorman,Gorman,12/12/1950,Charleston,South Carolina,USA,4/6/1973,10/5/1986,,,,,,,,,,,R,R,2-Jun,210,,,,,,,,,NOT,1973
17867,thomg101,Thomasson,Gary Leah,Gary,7/29/1951,San Diego,California,USA,9/5/1972,10/6/1980,,,,,,,,,,,L,L,1-Jun,180,,,,,,,,,NOT,1972
17868,thomg102,Thomas,George Edward,George,11/29/1937,Minneapolis,Minnesota,USA,9/11/1957,9/6/1971,,,25364,25841,,,,,,,R,R,6-03.5,190,,,,,,,,,NOT,1957
17869,thomg103,Thompson,John Gustav,Gus,06/22/1877,Humboldt,Iowa,USA,8/31/1903,9/21/1906,,,,,,,3/28/1958,Kalispell,Montana,USA,R,R,2-Jun,185,Conrad Memorial Cemetery,Kalispell,Montana,USA,,,,,NOT,1903
17870,thomh101,Thompson,Homer Thomas,Homer,06/01/1891,Spring City,Tennessee,USA,10/5/1912,10/5/1912,,,,,,,9/12/1957,Atlanta,Georgia,USA,R,R,9-May,160,Westview Cemetery,Atlanta,Georgia,USA,,,,,NOT,1912
17871,thomh102,Thomas,Herbert Mark,Herb,5/26/1902,Sampson City,Florida,USA,8/28/1924,9/22/1927,,,,,,,12/4/1991,Starke,Florida,USA,R,R,5-04.5,157,Oak Hill Cemetery,Palatka,Florida,USA,,,,,NOT,1924
17872,thomh103,Thompson,Henry Curtis,Hank,12/8/1925,Oklahoma City,Oklahoma,USA,7/17/1947,9/30/1956,,,,,,,9/30/1969,Fresno,California,USA,L,R,9-May,174,Odd Fellows Cemetery,Fresno,California,USA,,,,,NOT,1947
17873,thomh104,Thompson,Harold,Harry,09/09/1889,Nanticoke,Pennsylvania,USA,4/24/1919,6/28/1919,,,,,,,2/14/1951,Reno,Nevada,USA,L,L,8-May,150,Golden Gate National Cemetery,San Bruno,California,USA,,,,,NOT,1919
17874,thomi001,Thomas,Ian Drew,Ian,4/20/1987,Norfolk,Virginia,USA,3/31/2014,9/27/2015,,,,,,,,,,,R,L,4-Jun,215,,,,,,,,,NOT,2014
17875,thomi101,Thomas,Ira Felix,Ira,01/22/1881,Ballston Spa,New York,USA,5/18/1906,6/18/1915,,,9236,9767,,,10/11/1958,Philadelphia,Pennsylvania,USA,R,R,2-Jun,200,Holy Sepulchre Cemetery,Cheltenham,Pennsylvania,USA,,,,,NOT,1906
17876,thomj001,Thompson,Jason Dolph,Jason,7/6/1954,Hollywood,California,USA,4/23/1976,6/23/1986,,,,,,,,,,,L,L,4-Jun,200,,,,,,,,,NOT,1976
17877,thomj002,Thome,James Howard,Jim,8/27/1970,Peoria,Illinois,USA,9/4/1991,10/11/2012,,,,,,,,,,,L,R,3-Jun,190,,,,,,,,,HOF,1991
17878,thomj003,Thompson,Justin Willard,Justin,3/8/1973,San Antonio,Texas,USA,5/27/1996,8/25/2005,,,,,,,,,,,L,L,4-Jun,215,,,,,,,,,NOT,1996
17879,thomj004,Thompson,Jason Michael,Jason,6/13/1971,Orlando,Florida,USA,6/9/1996,6/22/1996,,,,,,,,,,,L,L,4-Jun,200,,,,,,,,,NOT,1996
17880,thomj005,Thomson,John Carl,John,10/1/1973,Vicksburg,Mississippi,USA,5/11/1997,7/1/2007,,,,,,,,,,,R,R,3-Jun,175,,,,,,,,,NOT,1997
17881,thomj006,Thomas,Justin Joseph,Justin,1/18/1984,Toledo,Ohio,USA,9/1/2008,9/24/2012,,,,,,,,,,,L,L,3-Jun,225,,,,,,,,,NOT,2008
17882,thomj007,Thompson,Jacob Keith,Jake,1/31/1994,Dallas,Texas,USA,8/6/2016,7/29/2018,,,,,,,,,,,R,R,4-Jun,235,,,,,,,,,NOT,2016
17883,thomj101,Thompson,John Samuel,Jocko,1/17/1917,Beverly,Massachusetts,USA,9/21/1948,9/16/1951,,,,,,,2/3/1988,Olney,Maryland,USA,L,L,Jun-00,185,Cremated,,,,Ashes retained by family,,,,NOT,1948
17884,thomj102,Thompson,Eugene Earl,Junior,6/7/1917,Latham,Illinois,USA,4/26/1939,7/4/1947,,,,,,,8/24/2006,Scottsdale,Arizona,USA,R,R,1-Jun,185,Green Acres Memorial Gardens,Scottsdale,Arizona,USA,,,,,NOT,1939
17885,thomk001,Thompson,Kevin Deshawn,Kevin,9/18/1979,Fort Worth,Texas,USA,6/3/2006,9/30/2007,,,,,,,,,,,R,R,10-May,185,,,,,,,,,NOT,2006
17886,thomk101,Thomas,Keith Marshall,Kite,4/27/1923,Kansas City,Kansas,USA,4/19/1952,9/27/1953,,,,,,,1/7/1995,Rocky Mount,North Carolina,USA,R,R,6-01.5,195,Abilene Cemetery,Abilene,Kansas,USA,"Section C, Lot 17",,,,NOT,1952
17887,thoml001,Thomas,Larry Wayne,Larry,10/25/1969,Miami,Florida,USA,8/11/1995,5/25/1997,,,,,,,,,,,R,L,1-Jun,195,,,,,,,,,NOT,1995
17888,thoml002,Thomas,Lane Michael,Lane,8/23/1995,Knoxville,Tennessee,USA,4/17/2019,9/15/2020,,,,,,,,,,,R,R,1-Jun,210,,,,,,,,,,2019
17889,thoml101,Thompson,John Dudley,Lee,02/26/1898,Smithfield,Utah,USA,9/4/1921,9/23/1921,,,,,,,2/17/1963,Santa Barbara,California,USA,L,L,1-Jun,185,Oak Hill Cemetery,Solvang,California,USA,,,,,NOT,1921
17890,thoml102,Thomas,Leo Raymond,Leo,7/26/1923,Turlock,California,USA,4/29/1950,7/27/1952,,,,,,,3/5/2001,Concord,California,USA,R,R,5-11.5,178,Cremated,,,,,,,,NOT,1950
17891,thoml103,Thomas,James Leroy,Lee,2/5/1936,Peoria,Illinois,USA,4/22/1961,9/27/1968,,,26404,30591,,,,,,,L,L,2-Jun,195,,,,,,,,,NOT,1961
17892,thoml104,Thomas,Clarence Fletcher,Lefty,10/4/1903,Glade Springs,Virginia,USA,9/26/1925,9/26/1926,,,,,,,3/19/1952,Charlottesville,Virginia,USA,L,L,Jun-00,183,Knollkreg Memorial Park,Abingdon,Virginia,USA,,,,,NOT,1925
17893,thomm001,Thompson,Milton Bernard,Milt,1/5/1959,Washington,D.C.,USA,9/4/1984,7/28/1996,,,38082,40381,,,,,,,L,R,11-May,170,,,,,,,,,NOT,1984
17894,thomm002,Thompson,Mark Radford,Mark,4/7/1971,Russellville,Kentucky,USA,7/26/1994,7/27/2000,,,,,,,,,,,R,R,2-Jun,205,,,,,,,,,NOT,1994
17895,thomm003,Thomas,Michael Steven,Mike,9/2/1969,Sacramento,California,USA,7/12/1995,7/12/1995,,,,,,,,,,,L,L,2-Jun,205,,,,,,,,,NOT,1995
17896,thomm004,Thompson,Michael Paul,Mike,11/6/1980,Walsh,Colorado,USA,5/17/2006,8/11/2007,,,,,,,,,,,R,R,4-Jun,200,,,,,,,,,NOT,2006
17897,thomm101,Thomas,Myles Lewis,Myles,10/22/1897,State College,Pennsylvania,USA,4/18/1926,6/21/1930,,,,,,,12/12/1963,Toledo,Ohio,USA,R,R,5-09.5,170,Cremated,,,,Ashes retained by family,,,,NOT,1926
17898,thomm102,Thompson,Michael Wayne,Mike,9/6/1949,Denver,Colorado,USA,5/19/1971,9/5/1975,,,,,,,,,,,R,R,3-Jun,190,,,,,,,,,NOT,1971
17899,thomp101,Thomas,Chester David,Pinch,01/24/1888,Camp Point,Illinois,USA,4/24/1912,6/19/1921,,,,,,,12/24/1953,Modesto,California,USA,L,R,5-09.5,173,Cremated,,,,,,,,NOT,1912
17900,thomr001,Thomas,Roy Justin,Roy,6/22/1953,Quantico,Virginia,USA,9/21/1977,8/4/1987,,,,,,,,,,,R,R,5-Jun,215,,,,,,,,,NOT,1977
17901,thomr002,Thompson,Richard Neil,Rich,11/1/1958,New York,New York,USA,4/28/1985,4/22/1990,,,,,,,,,,,R,R,3-Jun,225,,,,,,,,,NOT,1985
17902,thomr003,Thompson,Robert Randall,Robby,5/10/1962,West Palm Beach,Florida,USA,4/8/1986,9/22/1996,,,36619,41546,,,,,,,R,R,11-May,165,,,,,,,,,NOT,1986
17903,thomr004,Thompson,Ryan Orlando,Ryan,11/4/1967,Chestertown,Maryland,USA,9/1/1992,9/17/2002,,,,,,,,,,,R,R,3-Jun,200,,,,,,,,,NOT,1992
17904,thomr005,Thompson,Richard Charles,Rich,4/23/1979,Reading,Pennsylvania,USA,4/7/2004,10/3/2012,,,,,,,,,,,L,R,3-Jun,180,,,,,,,,,NOT,2004
17905,thomr006,Thompson,Richard Graeme,Rich,7/1/1984,Hornsby,New South Wales,Australia,9/1/2007,4/23/2012,,,,,,,,,,,R,R,1-Jun,180,,,,,,,,,NOT,2007
17906,thomr007,Thompson,Ryan Scott,Ryan,6/26/1992,Turner,Oregon,USA,7/24/2020,10/25/2020,,,,,,,,,,,R,R,5-Jun,210,,,,,,,,,,2020
17907,thomr101,Thomas,Roy Allen,Roy,03/24/1874,Norristown,Pennsylvania,USA,04/14/1899,9/4/1911,,,8138,8310,,,11/20/1959,Norristown,Pennsylvania,USA,L,L,11-May,150,Riverside Cemetery,Norristown,Pennsylvania,USA,"Sunnyside Section, Lot 214",,,,NOT,1899
17908,thomr102,Thomas,Robert William,Red,04/25/1898,Hargrove,Alabama,USA,9/13/1921,9/28/1921,,,,,,,3/22/1962,Fremont,Ohio,USA,R,R,11-May,165,Lindsey Cemetery,Lindsey,Ohio,USA,,,,,NOT,1921
17909,thomr103,Thomas,Raymond Joseph,Ray,7/9/1910,Dover,New Hampshire,USA,7/22/1938,7/22/1938,,,,,,,12/6/1993,Wilson,North Carolina,USA,R,R,5-10.5,175,Cremated,,,,,,,,NOT,1938
17910,thoms001,Thompson,Vernon Scot,Scot,12/7/1955,Grove City,Pennsylvania,USA,9/3/1978,10/4/1985,,,,,,,,,,,L,L,3-Jun,195,,,,,,,,,NOT,1978
17911,thoms101,Thompson,James Alfred,Shag,04/29/1893,Haw River,North Carolina,USA,6/8/1914,5/17/1916,,,,,,,1/7/1990,Black Mountain,North Carolina,USA,L,R,5-08.5,165,Linwood Cemetery,Graham,North Carolina,USA,,,,,NOT,1914
17912,thoms102,Thomas,Stanley Brown,Stan,7/11/1949,Rumford,Maine,USA,7/5/1974,10/2/1977,,,,,,,,,,,R,R,2-Jun,185,,,,,,,,,NOT,1974
17913,thoms103,Thompson,Samuel Luther,Sam,03/05/1860,Danville,Indiana,USA,07/02/1885,9/10/1906,,,,,,,11/7/1922,Detroit,Michigan,USA,L,R,2-Jun,207,Elmwood Cemetery,Detroit,Michigan,USA,"Section 2, Lot 22",,,,HOF,1885
17914,thomt001,Thompson,Taylor F.,Taylor,6/18/1987,Montgomery,Alabama,USA,7/20/2014,8/3/2014,,,,,,,,,,,R,R,5-Jun,225,,,,,,,,,NOT,2014
17915,thomt002,Thompson,Trayce Nikolas,Trayce,3/15/1991,Los Angeles,California,USA,8/4/2015,6/20/2018,,,,,,,,,,,R,R,3-Jun,210,,,,,,,,,NOT,2015
17916,thomt101,Thompson,John Parkinson,Tug,09/05/1856,London,Ontario,Canada,08/31/1882,07/04/1884,,,,,,,8/1/1938,Guelph,Ontario,Canada,R,R,8-May,160,Woodland Cemetery,London,Ontario,Canada,,,,,NOT,1882
17917,thomt102,Thomas,Thomas Robert,Tom,12/27/1873,Shawnee,Ohio,USA,09/20/1894,6/18/1900,,,,,,,9/23/1942,Shawnee,Ohio,USA,R,R,4-Jun,195,Shawnee Cemetery,Shawnee,Ohio,USA,,,,,NOT,1894
17918,thomt103,Thomas,Alphonse,Tommy,12/23/1899,Baltimore,Maryland,USA,4/17/1926,9/27/1937,,,,,,,4/27/1988,Dallastown,Pennsylvania,USA,R,R,10-May,175,Druid Ridge Cemetery,Pikesville,Maryland,USA,,,,,NOT,1926
17919,thomt104,Thompson,Thomas Carl,Tommy,11/07/1889,Spring City,Tennessee,USA,6/5/1912,10/5/1912,,,,,,,1/16/1963,La Jolla,California,USA,R,R,5-09.5,170,Cremated,,,,,,,,NOT,1912
17920,thomt105,Thompson,Rupert Lockhart,Tommy,5/19/1910,Elkhart,Illinois,USA,9/3/1933,6/9/1939,,,,,,,5/24/1971,Auburn,California,USA,L,R,5-09.5,155,New Auburn Cemetery,Auburn,California,USA,Cremated,,,,NOT,1933
17921,thomt106,Thompson,Charles Lemoine,Tim,3/1/1924,Coalport,Pennsylvania,USA,4/20/1954,4/27/1958,,,29687,29863,,,,,,,L,R,11-May,190,,,,,,,,,NOT,1954
17922,thomu101,Thompson,Frank,Frank,02/1852,Madeira,,Portugal,04/26/1875,09/11/1875,,,,,,,10/30/1925,Brooklyn,New York,USA,,,5-May,135,Holy Cross Cemetery,Brooklyn,New York,USA,,Augustus Fernandez,,,NOT,1875
17923,thomv101,Thomas,Valmy,Valmy,10/21/1925,Santurce,,Puerto Rico,4/16/1957,10/1/1961,,,,,,,10/16/2010,Christiansted,St. Croix,Virgin Islands,R,R,9-May,165,Kingshill Cemetery,Kingshill,St. Croix,Virgin Islands,,,,,NOT,1957
17924,thomw101,Thomas,William Walter,Walt,04/28/1884,Altoona,Pennsylvania,USA,9/18/1908,9/19/1908,,,,,,,6/6/1950,Altoona,Pennsylvania,USA,R,R,8-May,156,Alto Reste Park Cemetery,Altoona,Pennsylvania,USA,,,,,NOT,1908
17925,thomw102,Thompson,Will McLain,Will,08/30/1870,Pittsburgh,Pennsylvania,USA,07/09/1892,07/09/1892,,,,,,,6/9/1962,Pittsburgh,Pennsylvania,USA,R,R,5-11.5,190,Homewood Cemetery,Pittsburgh,Pennsylvania,USA,,,,,NOT,1892
17926,thond001,Thon,Richard William,Dickie,6/20/1958,South Bend,Indiana,USA,5/22/1979,10/3/1993,,,,,,,,,,,R,R,11-May,160,,,,,,,,,NOT,1979
17927,thonj101,Thoney,John,Jack,12/08/1879,Fort Thomas,Kentucky,USA,4/26/1902,8/12/1911,,,,,,,10/24/1948,Covington,Kentucky,USA,R,R,10-May,175,St. Stephen Cemetery,Fort Thomas,Kentucky,USA,,John Thoeny,,,NOT,1902
17928,thora001,Thornton,Andre,Andre,8/13/1949,Tuskegee,Alabama,USA,7/28/1973,8/31/1987,,,,,,,,,,,R,R,3-Jun,200,,,,,,,,,NOT,1973
17929,thorb101,Thorpe,Robert Joseph,Bob,6/12/1935,San Diego,California,USA,4/17/1955,4/20/1955,,,,,,,3/17/1960,San Diego,California,USA,R,R,1-Jun,170,Greenwood Memorial Park,San Diego,California,USA,,,,,NOT,1955
17930,thorb102,Thorpe,Benjamin Robert,Bob,11/19/1926,Caryville,Florida,USA,4/19/1951,9/27/1953,,,,,,,10/30/1996,Waveland,Mississippi,USA,R,R,6-01.5,190,Gulf Pines Memorial Park,Englewood,Florida,USA,,,,,NOT,1951
17931,thorh101,Thormahlen,Herbert Ehler,Hank,07/05/1896,Jersey City,New Jersey,USA,9/29/1917,5/7/1925,,,,,,,2/6/1955,Hollywood,California,USA,L,L,Jun-00,180,Fairview Cemetery,Fairview,New Jersey,USA,"Section E, Block 7, Plot 32, Grave 4",,,,NOT,1917
17932,thorj101,Thorpe,James Francis,Jim,05/28/1887,Prague,Oklahoma,USA,4/14/1913,9/25/1919,,,,,,,3/28/1953,Lomita,California,USA,R,R,1-Jun,185,Jim Thorpe Tomb,Jim Thorpe,Pennsylvania,USA,,,,,NOT,1913
17933,thorj102,Thornton,John James,John,05/22/1869,Washington,D.C.,USA,08/14/1889,09/15/1892,,,,,,,4/26/1935,Washington,D.C.,USA,L,R,5-10.5,175,Congressional Cemetery,Washington,D.C.,USA,,,,,NOT,1889
17934,thorl001,Thornton,Louis,Lou,4/26/1963,Montgomery,Alabama,USA,4/8/1985,4/24/1990,,,,,,,,,,,L,R,2-Jun,185,,,,,,,,,NOT,1985
17935,thorl002,Thorpe,Lewis James,Lewis,11/23/1995,Melbourne,Victoria,Australia,6/30/2019,8/29/2020,,,,,,,,,,,R,L,1-Jun,218,,,,,,,,,,2019
17936,thorm001,Thornton,Matthew J.,Matt,9/15/1976,Three Rivers,Michigan,USA,6/27/2004,8/2/2016,,,,,,,,,,,L,L,6-Jun,220,,,,,,,,,NOT,2004
17937,thoro101,Thornton,Otis Benjamin,Otis,6/30/1945,Docena,Alabama,USA,7/6/1973,7/6/1973,,,,,,,,,,,R,R,1-Jun,186,,,,,,,,,NOT,1973
17938,thorp101,Thormodsgard,Paul Gayton,Paul,11/10/1953,San Francisco,California,USA,4/10/1977,9/8/1979,,,,,,,,,,,R,R,2-Jun,190,,,,,,,,,NOT,1977
17939,thors001,Thorman,Scott Robert,Scott,1/6/1982,Cambridge,Ontario,Canada,6/18/2006,9/30/2007,,,,,,,,,,,L,R,3-Jun,235,,,,,,,,,NOT,2006
17940,thort001,Thornburg,Tyler Michael,Tyler,9/29/1988,Houston,Texas,USA,6/19/2012,9/10/2020,,,,,,,,,,,R,R,Jun-00,190,,,,,,,,,NOT,2012
17941,thort002,Thornton,Trent Edward,Trent,9/30/1993,Pittsburgh,Pennsylvania,USA,3/31/2019,8/23/2020,,,,,,,,,,,R,R,Jun-00,195,,,,,,,,,,2019
17942,thorw101,Thornton,Walter Miller,Walter,02/18/1875,Peoria,Illinois,USA,07/01/1895,10/08/1898,,,,,,,7/14/1960,Los Angeles,California,USA,L,L,1-Jun,180,Cremated,,,,,,,,NOT,1895
17943,thrab101,Thrasher,Frank Edward,Buck,08/06/1889,Watkinsville,Georgia,USA,9/27/1916,5/17/1917,,,,,,,6/12/1938,Cleveland,Tennessee,USA,L,R,11-May,182,Fort Hill Cemetery,Cleveland,Tennessee,USA,,,,,NOT,1916
17944,three001,Threets,Erick Morgan,Erick,11/4/1981,Hayward,California,USA,9/12/2007,8/27/2010,,,,,,,,,,,L,L,5-Jun,240,,,,,,,,,NOT,2007
17945,throf101,Throneberry,Maynard Faye,Faye,6/22/1931,Fisherville,Tennessee,USA,4/15/1952,7/19/1961,,,,,,,4/26/1999,Memphis,Tennessee,USA,L,R,11-May,185,First Baptist Church Cemetery,Fisherville,Tennessee,USA,N35.09.506 W89.39.978,,,,NOT,1952
17946,throg101,Throop,George Lynford,George,11/24/1950,Pasadena,California,USA,9/7/1975,8/21/1979,,,,,,,,,,,R,R,7-Jun,205,,,,,,,,,NOT,1975
17947,throm101,Throneberry,Marvin Eugene,Marv,9/2/1933,Collierville,Tennessee,USA,9/25/1955,5/5/1963,,,,,,,6/23/1994,Fisherville,Tennessee,USA,L,L,1-Jun,190,First Baptist Church Cemetery,Fisherville,Tennessee,USA,N35.09.505 W89.39.977,,,,NOT,1955
17948,thuml101,Thuman,Louis Charles Frank,Lou,12/13/1916,Baltimore,Maryland,USA,9/8/1939,9/27/1940,,,,,,,12/19/2000,Baltimore,Maryland,USA,R,R,2-Jun,185,Most Holy Redeemer Cemetery,Baltimore,Maryland,USA,,,,,NOT,1939
17949,thurb101,Thurman,Robert Burns,Bob,5/14/1917,Kellyville,Oklahoma,USA,4/14/1955,4/21/1959,,,,,,,10/31/1998,Wichita,Kansas,USA,L,L,1-Jun,205,Old Mission Cemetery,Wichita,Kansas,USA,,,,,NOT,1955
17950,thurc001,Thurman,Corey Lamar,Corey,11/5/1978,Augusta,Georgia,USA,4/5/2002,8/13/2003,,,,,,,,,,,R,R,1-Jun,215,,,,,,,,,NOT,2002
17951,thurg001,Thurman,Gary Montez,Gary,11/12/1964,Indianapolis,Indiana,USA,8/30/1987,5/26/1997,,,39268,41185,,,,,,,R,R,10-May,170,,,,,,,,,NOT,1987
17952,thurj001,Thurston,Joseph William,Joseph,9/29/1979,Fairfield,California,USA,9/2/2002,8/5/2011,,,,,,,,,,,L,R,11-May,175,,,,,,,,,NOT,2002
17953,thurm001,Thurmond,Mark Anthony,Mark,9/12/1956,Houston,Texas,USA,5/14/1983,9/2/1990,,,,,,,,,,,L,L,Jun-00,180,,,,,,,,,NOT,1983
17954,thurm002,Thurman,Michael Richard,Mike,7/22/1973,Corvallis,Oregon,USA,9/2/1997,9/14/2002,,,,,,,,,,,R,R,4-Jun,190,,,,,,,,,NOT,1997
17955,thurs101,Thurston,Hollis John,Sloppy,06/02/1899,Fremont,Nebraska,USA,4/19/1923,10/1/1933,,,,,,,9/14/1973,Los Angeles,California,USA,R,R,11-May,165,Holy Cross Cemetery & Mausoleum,Culver City,California,USA,,,,,NOT,1923
17956,tianl101,Tiant,Luis Clemente (Vega),Luis,11/23/1940,Marianao,,Cuba,7/19/1964,9/4/1982,,,,,,,,,,,R,R,Jun-00,180,,,,,,,,,NOT,1964
17957,tibbj001,Tibbs,Jay Lindsey,Jay,1/4/1962,Birmingham,Alabama,USA,7/15/1984,7/7/1990,,,,,,,,,,,R,R,3-Jun,185,,,,,,,,,NOT,1984
